participant_id,age,option,choice,identity,reward_1,reward_2,reward_3,probed_identity,probed_reward,context_rwd,trial_n
738.0,11.45,3.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738423.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,738425.0
738.0,11.45,3.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738426.0
738.0,11.45,3.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,738427.0
738.0,11.45,3.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,738428.0
738.0,11.45,3.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,738429.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,738431.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,738433.0
738.0,11.45,3.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738434.0
738.0,11.45,3.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-0.2,738436.0
738.0,11.45,3.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,738437.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-0.6,738439.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,738441.0
738.0,11.45,3.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,738442.0
738.0,11.45,3.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738443.0
738.0,11.45,3.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,738444.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,738446.0
738.0,11.45,3.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,738447.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,738449.0
738.0,11.45,3.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,738450.0
738.0,11.45,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738451.0
738.0,11.45,3.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,738452.0
738.0,11.45,3.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,738453.0
738.0,11.45,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,738455.0
738.0,11.45,3.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,738456.0
738.0,11.45,3.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738457.0
738.0,11.45,3.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,738458.0
738.0,11.45,3.0,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,738459.0
738.0,11.45,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,738460.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,738462.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,738464.0
738.0,11.45,3.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738465.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,738467.0
738.0,11.45,3.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738468.0
738.0,11.45,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,738469.0
738.0,11.45,3.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,738470.0
738.0,11.45,3.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,738471.0
738.0,11.45,3.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,738472.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,738474.0
738.0,11.45,3.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,738475.0
738.0,11.45,3.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,738476.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,738478.0
738.0,11.45,3.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,738240.0
738.0,11.45,3.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,738242.0
738.0,11.45,3.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,738243.0
738.0,11.45,3.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,738244.0
738.0,11.45,3.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,738245.0
738.0,11.45,3.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,738246.0
738.0,11.45,3.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,738247.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,738249.0
738.0,11.45,3.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,738250.0
738.0,11.45,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738251.0
738.0,11.45,3.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,738252.0
738.0,11.45,3.0,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,738253.0
738.0,11.45,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,738254.0
738.0,11.45,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,738256.0
738.0,11.45,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,738258.0
738.0,11.45,3.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,738259.0
738.0,11.45,3.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,738260.0
738.0,11.45,3.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,738261.0
738.0,11.45,3.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,738262.0
738.0,11.45,3.0,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,738263.0
738.0,11.45,3.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,738264.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,738266.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,738268.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,738270.0
738.0,11.45,3.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,738271.0
738.0,11.45,3.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738272.0
738.0,11.45,3.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,738273.0
738.0,11.45,3.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,738274.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,738276.0
738.0,11.45,3.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,738277.0
738.0,11.45,3.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738278.0
738.0,11.45,3.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,738279.0
738.0,11.45,3.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,738280.0
738.0,11.45,3.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,738281.0
738.0,11.45,3.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,738282.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.2,738284.0
738.0,11.45,3.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738285.0
738.0,11.45,3.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,738286.0
738.0,11.45,3.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,738287.0
738.0,11.45,3.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,738288.0
738.0,11.45,3.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,738289.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,738291.0
738.0,11.45,3.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738292.0
738.0,11.45,3.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,738293.0
738.0,11.45,3.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,738294.0
738.0,11.45,3.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,738295.0
738.0,11.45,3.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,738296.0
738.0,11.45,3.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,738297.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,738299.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,738301.0
738.0,11.45,3.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738302.0
738.0,11.45,3.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,738303.0
738.0,11.45,3.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,738304.0
738.0,11.45,3.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,738305.0
738.0,11.45,3.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,738306.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,738308.0
738.0,11.45,3.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738309.0
738.0,11.45,3.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,738310.0
738.0,11.45,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,738311.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,738313.0
738.0,11.45,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,738314.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,738316.0
738.0,11.45,3.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,738317.0
738.0,11.45,3.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738318.0
738.0,11.45,3.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,738319.0
738.0,11.45,3.0,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,738320.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.15789473684210525,738322.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,0.0,-1.0,1.0,-0.6,738324.0
738.0,11.45,3.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,738325.0
738.0,11.45,3.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738326.0
738.0,11.45,3.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,738327.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-0.6,738329.0
738.0,11.45,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,738330.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,-0.2,738332.0
738.0,11.45,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,738333.0
738.0,11.45,3.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,738334.0
738.0,11.45,3.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,738335.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-0.6,738337.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-0.6,738339.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,-0.6,738341.0
738.0,11.45,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,738342.0
738.0,11.45,3.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,738343.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,738345.0
738.0,11.45,3.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738346.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,738348.0
738.0,11.45,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,738349.0
738.0,11.45,3.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,738350.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,738352.0
738.0,11.45,3.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,738353.0
738.0,11.45,3.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738354.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,738356.0
738.0,11.45,3.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738357.0
738.0,11.45,3.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,738358.0
738.0,11.45,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,738359.0
738.0,11.45,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,738360.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-0.2,738362.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,738364.0
738.0,11.45,3.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,738365.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,738367.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,0.0,-1.0,1.0,-0.6,738369.0
738.0,11.45,3.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,-0.2,738371.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,738373.0
738.0,11.45,3.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,738374.0
738.0,11.45,3.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738375.0
738.0,11.45,3.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,738376.0
738.0,11.45,3.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,738377.0
738.0,11.45,3.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,738378.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,738380.0
738.0,11.45,3.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,-0.2,738382.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.15789473684210525,738384.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-0.6,738386.0
738.0,11.45,3.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738387.0
738.0,11.45,3.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,738388.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-0.6,738390.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-0.2,738392.0
738.0,11.45,3.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,738393.0
738.0,11.45,3.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,738394.0
738.0,11.45,3.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,738395.0
738.0,11.45,3.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,738396.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,738398.0
738.0,11.45,3.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738399.0
738.0,11.45,3.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,738400.0
738.0,11.45,3.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,738401.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.15789473684210525,738403.0
738.0,11.45,3.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,738404.0
738.0,11.45,3.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738405.0
738.0,11.45,3.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,738406.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,738408.0
738.0,11.45,3.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,738409.0
738.0,11.45,3.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,738410.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,738412.0
738.0,11.45,3.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,738413.0
738.0,11.45,3.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738414.0
738.0,11.45,3.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.15789473684210525,738416.0
738.0,11.45,3.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,738417.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.15789473684210525,738419.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,738421.0
738.0,11.45,3.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,738422.0
738.0,11.45,3.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738423.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,738425.0
738.0,11.45,3.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738426.0
738.0,11.45,3.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,738427.0
738.0,11.45,3.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,738428.0
738.0,11.45,3.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,738429.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,738431.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,738433.0
738.0,11.45,3.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738434.0
738.0,11.45,3.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-0.2,738436.0
738.0,11.45,3.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,738437.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-0.6,738439.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,738441.0
738.0,11.45,3.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,738442.0
738.0,11.45,3.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738443.0
738.0,11.45,3.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,738444.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,738446.0
738.0,11.45,3.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,738447.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,738449.0
738.0,11.45,3.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,738450.0
738.0,11.45,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738451.0
738.0,11.45,3.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,738452.0
738.0,11.45,3.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,738453.0
738.0,11.45,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,738455.0
738.0,11.45,3.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,738456.0
738.0,11.45,3.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,738457.0
738.0,11.45,3.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,738458.0
738.0,11.45,3.0,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,738459.0
738.0,11.45,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,738460.0
738.0,11.45,3.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,738462.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,738464.0
738.0,11.45,3.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738465.0
738.0,11.45,3.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,738467.0
738.0,11.45,3.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,738468.0
738.0,11.45,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,738469.0
738.0,11.45,3.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,738470.0
738.0,11.45,3.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,738471.0
738.0,11.45,3.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,738472.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,738474.0
738.0,11.45,3.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,738475.0
738.0,11.45,3.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,738476.0
738.0,11.45,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,738478.0
741.0,23.3,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,741240.0
741.0,23.3,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,741241.0
741.0,23.3,1.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,741242.0
741.0,23.3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,741244.0
741.0,23.3,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,741245.0
741.0,23.3,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,741246.0
741.0,23.3,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,741247.0
741.0,23.3,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,741248.0
741.0,23.3,1.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,741249.0
741.0,23.3,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,741250.0
741.0,23.3,1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,741252.0
741.0,23.3,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,741254.0
741.0,23.3,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,741255.0
741.0,23.3,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,741256.0
741.0,23.3,1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,741257.0
741.0,23.3,1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,741258.0
741.0,23.3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,741260.0
741.0,23.3,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-0.6,741262.0
741.0,23.3,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,741263.0
741.0,23.3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2857142857142857,741265.0
741.0,23.3,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,741266.0
741.0,23.3,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,741267.0
741.0,23.3,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.2857142857142857,741269.0
741.0,23.3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.125,741271.0
741.0,23.3,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,741272.0
741.0,23.3,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,741273.0
741.0,23.3,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,741274.0
741.0,23.3,1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,741275.0
741.0,23.3,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,741276.0
741.0,23.3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2857142857142857,741278.0
741.0,23.3,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,741279.0
741.0,23.3,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,741280.0
741.0,23.3,1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,741281.0
741.0,23.3,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,741282.0
741.0,23.3,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.125,741284.0
741.0,23.3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,741286.0
741.0,23.3,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,741287.0
741.0,23.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,741288.0
741.0,23.3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,741289.0
741.0,23.3,1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-0.06666666666666667,741291.0
741.0,23.3,1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,741292.0
741.0,23.3,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,741293.0
741.0,23.3,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,741295.0
741.0,23.3,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,741296.0
741.0,23.3,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,741297.0
741.0,23.3,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,741298.0
741.0,23.3,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-0.6,741300.0
741.0,23.3,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,741301.0
741.0,23.3,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,741302.0
741.0,23.3,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,741303.0
741.0,23.3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,741305.0
741.0,23.3,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,741307.0
